EVENTS Event Timestamp Hour,EVENTS Pageview Count,EVENTS Share Count,EVENTS Unique Visitors,EVENTS Subscribe,EVENTS Video Start + 30s,EVENTS Nugget Preview CTR,EVENTS Event Count,Pageviews/Events,Spike
5/10/15 3:00,42949,702,38603,13,5488,1.41,360540,11.91,0
5/10/15 4:00,33830,584,29712,18,4590,1.52,278214,12.16,0
5/10/15 5:00,25642,496,22578,6,3656,1.63,203254,12.62,0
5/10/15 6:00,21372,413,18895,9,2631,1.61,157726,13.55,0
5/10/15 7:00,18031,346,15491,8,2635,1.81,144212,12.50,0
5/10/15 8:00,15580,247,13315,10,2514,1.72,127441,12.23,0
5/10/15 9:00,13893,269,11895,1,2153,1.71,116042,11.97,0
5/10/15 10:00,17523,278,15057,11,2600,1.45,156182,11.22,0
5/10/15 11:00,28787,404,24459,20,3901,1.34,255315,11.28,1
5/10/15 12:00,36213,586,31410,11,5052,1.37,316383,11.45,0
5/10/15 13:00,46228,682,41306,25,6634,1.19,422477,10.94,0
5/10/15 14:00,52580,752,46311,32,7958,1.2,498793,10.54,0
5/10/15 15:00,43924,655,38456,26,6653,1.18,413054,10.63,0
5/10/15 16:00,35926,592,30960,21,5468,1.3,336083,10.69,0
5/10/15 17:00,39712,595,34198,20,5803,1.29,370562,10.72,0
5/10/15 18:00,38724,510,33480,23,5409,1.22,362625,10.68,0
5/10/15 19:00,35751,523,31315,12,5227,1.3,344561,10.38,0
5/10/15 20:00,43831,668,38435,33,9670,1.3,387855,11.30,0
5/10/15 21:00,64289,814,58213,20,8478,1.32,518050,12.41,0
5/10/15 22:00,57339,798,52258,20,8687,1.31,481148,11.92,0
5/10/15 23:00,54310,780,49596,26,8852,1.31,464144,11.70,0
5/11/15 0:00,54265,765,49133,18,9431,1.28,466384,11.64,0
5/11/15 1:00,49538,691,45427,12,8467,1.37,415551,11.92,0
5/11/15 2:00,50344,640,45799,14,7994,1.3,422021,11.93,0
5/11/15 3:00,44874,664,39592,11,6816,1.38,380275,11.80,0
5/11/15 4:00,37126,494,32704,14,5822,1.46,327355,11.34,0
5/11/15 5:00,28259,414,24548,11,4614,1.87,238032,11.87,0
5/11/15 6:00,19072,278,16887,17,3382,1.69,157030,12.15,0
5/11/15 7:00,14691,207,12829,9,2562,1.7,122366,12.01,0
5/11/15 8:00,12182,203,10625,10,2263,1.61,102783,11.85,0
5/11/15 9:00,12045,189,10577,5,2125,1.56,100420,11.99,0
5/11/15 10:00,15631,256,13840,7,2500,1.69,123542,12.65,0
5/11/15 11:00,19137,294,17262,8,3203,1.48,149716,12.78,0
5/11/15 12:00,31958,424,28794,19,10137,1.14,282386,11.32,1
5/11/15 13:00,49260,829,43041,16,16977,1.4,477411,10.32,1
5/11/15 14:00,45254,709,39570,20,15117,1.51,440932,10.26,0
5/11/15 15:00,96879,1682,86114,56,28569,1.33,894107,10.84,1
5/11/15 16:00,112172,1960,96579,52,28928,1.37,1035210,10.84,0
5/11/15 17:00,101338,1675,91606,46,24963,1.45,987218,10.27,0
5/11/15 18:00,96755,1393,86835,38,28134,1.39,908311,10.65,0
5/11/15 19:00,84423,1225,75830,41,23743,1.43,782255,10.79,0
5/11/15 20:00,87224,1382,78124,37,23430,1.38,827050,10.55,0
5/11/15 21:00,120257,1587,107424,33,29934,1.42,1114249,10.79,0
5/11/15 22:00,117826,1617,107156,40,26693,1.46,1039538,11.33,0
5/11/15 23:00,114654,1748,103059,26,24471,1.49,974819,11.76,0
5/12/15 0:00,111550,1771,100987,42,23483,1.42,938914,11.88,0
5/12/15 1:00,108509,1658,99022,35,22520,1.39,891978,12.16,0
5/12/15 2:00,98728,1502,90204,28,21211,1.49,831847,11.87,0
5/12/15 3:00,91743,1365,81428,19,20002,1.59,806126,11.38,0
5/12/15 4:00,66786,1020,59940,24,15178,1.57,563140,11.86,0
5/12/15 5:00,51533,792,46744,26,12126,1.72,440357,11.70,0
5/12/15 6:00,38404,601,34360,12,9239,1.76,332433,11.55,0
5/12/15 7:00,28270,449,25168,12,6827,1.78,252373,11.20,0
5/12/15 8:00,23265,349,20880,21,5522,1.63,204198,11.39,0
5/12/15 9:00,25038,365,22479,11,5581,1.65,211802,11.82,0
5/12/15 10:00,35290,486,32026,11,7518,1.52,286669,12.31,0
5/12/15 11:00,44934,668,41563,20,9632,1.59,374529,12.00,0
5/12/15 12:00,50125,723,46331,37,10962,1.54,438670,11.43,0
5/12/15 13:00,62489,1405,54344,34,14110,1.69,584154,10.70,0
5/12/15 14:00,58908,1343,50874,31,13928,1.67,521402,11.30,0
5/12/15 15:00,67026,1410,58480,38,12253,1.44,599255,11.18,0
5/12/15 16:00,90816,1724,79718,38,12328,1.23,818848,11.09,0
5/12/15 17:00,87428,1683,76414,26,12256,1.41,766237,11.41,0
5/12/15 18:00,89960,1608,79529,39,12234,1.33,782870,11.49,0
5/12/15 19:00,80460,1386,71522,36,11098,1.44,686942,11.71,0
5/12/15 20:00,88065,1550,77085,35,11031,1.3,774293,11.37,0
5/12/15 21:00,81195,1335,71833,32,10530,1.44,673643,12.05,0
5/12/15 22:00,84022,1412,75331,30,10318,1.47,701001,11.99,0
5/12/15 23:00,90999,1567,81976,40,10370,1.51,694450,13.10,0
5/13/15 0:00,88326,1477,79215,28,11403,1.34,667203,13.24,0
5/13/15 1:00,89752,1398,80202,32,10717,1.42,673287,13.33,0
5/13/15 2:00,80078,1287,72076,23,9756,1.48,609685,13.13,0
5/13/15 3:00,65553,1088,58570,26,8095,1.52,493202,13.29,0
5/13/15 4:00,49927,901,44945,20,6301,1.79,373468,13.37,0
5/13/15 5:00,40467,728,36021,19,4886,1.82,318390,12.71,0
5/13/15 6:00,30331,559,26819,16,3665,1.89,235171,12.90,0
5/13/15 7:00,22659,400,20262,9,2903,1.85,173919,13.03,0
5/13/15 8:00,18729,285,16508,8,2295,1.84,144736,12.94,0
5/13/15 9:00,22154,317,19581,9,2291,1.6,168608,13.14,0
5/13/15 10:00,30689,427,27400,16,3037,1.57,222252,13.81,0
5/13/15 11:00,35013,559,31423,20,3846,1.6,248756,14.08,0
5/13/15 12:00,54399,756,48984,20,5328,1.23,409424,13.29,1
5/13/15 13:00,81577,1344,68013,40,11045,1.45,700707,11.64,0
5/13/15 14:00,80248,1302,68487,56,11158,1.39,716237,11.20,0
5/13/15 15:00,80849,1405,67722,45,11177,1.43,693703,11.65,0
5/13/15 16:00,79519,1506,67822,51,11653,1.43,675229,11.78,0
5/13/15 17:00,74541,1283,63111,34,10297,1.46,630779,11.82,0
5/13/15 18:00,65498,1071,56089,38,9172,1.42,583897,11.22,0
5/13/15 19:00,59495,898,50607,28,8225,1.37,529976,11.23,0
5/13/15 20:00,72895,1255,61953,28,8767,1.3,625980,11.64,0
5/13/15 21:00,85057,1420,73282,49,17128,1.27,760244,11.19,0
5/13/15 22:00,94487,1492,82298,32,14595,1.29,776008,12.18,0
5/13/15 23:00,95464,1610,83652,37,15094,1.37,764931,12.48,0
5/14/15 0:00,97422,1659,85833,38,17610,1.3,790868,12.32,0
5/14/15 1:00,94381,1575,83111,29,16813,1.41,771628,12.23,0
5/14/15 2:00,85802,1406,76414,38,15393,1.45,733702,11.69,0
5/14/15 3:00,78139,1342,69647,33,13208,1.51,668360,11.69,0
5/14/15 4:00,61400,1083,53566,25,10519,1.63,488629,12.57,0
5/14/15 5:00,47459,810,42582,31,8660,1.72,386550,12.28,0
5/14/15 6:00,35511,646,30861,16,6430,1.74,305674,11.62,0
5/14/15 7:00,26006,428,22582,8,4910,1.63,217960,11.93,0
5/14/15 8:00,22310,349,19003,10,4023,1.88,188475,11.84,0
5/14/15 9:00,21227,367,18383,12,3894,1.69,174142,12.19,0
5/14/15 10:00,28893,462,25784,12,4910,1.71,223156,12.95,0
5/14/15 11:00,38505,622,35299,18,6562,1.6,291865,13.19,0
5/14/15 12:00,44019,801,39458,21,7970,1.5,339906,12.95,0
5/14/15 13:00,56846,932,48523,34,11982,1.74,478241,11.89,0
5/14/15 14:00,53976,882,47092,28,11521,1.68,523435,10.31,0
5/14/15 15:00,56690,926,49686,24,12071,1.43,586654,9.66,0
5/14/15 16:00,60271,849,53341,29,13092,1.28,592087,10.18,0
5/14/15 17:00,61762,796,55298,20,13592,1.1,653022,9.46,0
5/14/15 18:00,56317,720,51165,24,11738,1.19,582724,9.66,0
5/14/15 19:00,52448,650,47016,25,11415,1.16,548312,9.57,0
5/14/15 20:00,51244,687,45995,14,11089,1.33,531343,9.64,0
5/14/15 21:00,68102,1015,59545,16,10950,1.43,652170,10.44,0
5/14/15 22:00,57453,873,51557,18,9774,1.51,537001,10.70,0
5/14/15 23:00,55080,825,49301,14,9337,1.45,520059,10.59,0
5/15/15 0:00,55048,916,49324,22,9443,1.4,496410,11.09,0
5/15/15 1:00,51343,860,46190,18,8922,1.4,469790,10.93,0
5/15/15 2:00,47964,762,43726,24,8407,1.44,412718,11.62,0
5/15/15 3:00,40429,604,35050,11,7088,1.62,338650,11.94,0
5/15/15 4:00,29900,473,26224,17,5305,1.77,246655,12.12,0
5/15/15 5:00,24562,445,20980,17,4320,1.94,207506,11.84,0
5/15/15 6:00,19536,320,16929,3,3499,1.83,165919,11.77,0
5/15/15 7:00,15552,274,13196,6,2737,1.78,145378,10.70,0
5/15/15 8:00,12107,196,10568,6,2254,1.74,111633,10.85,0
5/15/15 9:00,12316,181,10515,8,2156,1.73,107111,11.50,0
5/15/15 10:00,16330,272,14364,14,2560,1.75,136895,11.93,0
5/15/15 11:00,20731,308,18160,13,3353,1.75,169467,12.23,0
5/15/15 12:00,25975,418,23032,12,4588,1.37,219931,11.81,0
5/15/15 13:00,39556,601,33667,18,9213,1.31,379575,10.42,1
5/15/15 14:00,43340,564,36977,27,10486,1.31,458634,9.45,0
5/15/15 15:00,44623,576,37780,24,10470,1.07,481615,9.27,0
5/15/15 16:00,46653,592,41501,15,11448,1.06,529082,8.82,0
5/15/15 17:00,43533,600,38094,22,11049,1.09,491497,8.86,0
5/15/15 18:00,37090,671,31526,18,9583,1.42,387932,9.56,0
5/15/15 19:00,31497,578,26783,21,8695,1.58,321429,9.80,0
5/15/15 20:00,43367,731,38310,12,8813,1.64,395437,10.97,0
5/15/15 21:00,64392,1170,56728,29,22486,1.36,649646,9.91,0
5/15/15 22:00,71605,1444,64222,30,23470,1.41,676672,10.58,0
5/15/15 23:00,66424,1342,59399,38,21853,1.37,609622,10.90,0
5/16/15 0:00,64799,1417,59133,32,20393,1.35,597218,10.85,0
5/16/15 1:00,60853,1191,55073,31,18605,1.39,555875,10.95,0
5/16/15 2:00,57479,1135,52735,22,17609,1.44,513068,11.20,0
5/16/15 3:00,55978,1152,50523,25,15775,1.6,481871,11.62,0
5/16/15 4:00,47286,1011,43495,18,13784,1.66,409229,11.55,0
5/16/15 5:00,39787,865,35656,15,11695,1.77,345588,11.51,0
5/16/15 6:00,34071,693,30568,18,10356,1.82,300794,11.33,0
5/16/15 7:00,30572,631,27288,12,9543,1.87,273051,11.20,0
5/16/15 8:00,26467,525,23753,14,8406,2.02,241014,10.98,0
5/16/15 9:00,25920,488,22821,15,7855,1.76,238429,10.87,0
5/16/15 10:00,34820,585,30491,13,8883,1.45,329573,10.57,0
5/16/15 11:00,48716,750,44575,28,11623,1.33,453145,10.75,0
5/16/15 12:00,60561,1046,54283,22,14463,1.43,561588,10.78,0
5/16/15 13:00,71400,1214,63873,36,16982,1.38,658142,10.85,0
5/16/15 14:00,72589,1185,65243,39,17757,1.45,677838,10.71,0
5/16/15 15:00,69390,1109,62030,31,17164,1.34,649421,10.68,0
5/16/15 16:00,62724,1088,56168,34,15749,1.4,595686,10.53,0
5/16/15 17:00,56796,921,50577,32,14171,1.56,532409,10.67,0
5/16/15 18:00,55087,987,49931,38,13436,1.46,511450,10.77,0
5/16/15 19:00,55704,931,50912,28,12281,1.5,494391,11.27,0
5/16/15 20:00,53869,912,48664,36,12271,1.45,486438,11.07,0
5/16/15 21:00,50240,835,45044,34,11559,1.52,454642,11.05,0
5/16/15 22:00,46086,757,41774,20,10443,1.43,414487,11.12,0
5/16/15 23:00,42908,765,38708,24,9354,1.5,388150,11.05,0
5/17/15 0:00,47995,822,42715,38,8868,1.51,424662,11.30,0
5/17/15 1:00,44963,845,39503,25,8484,1.41,400634,11.22,0
5/17/15 2:00,43330,818,37890,28,8327,1.35,388883,11.14,0
5/17/15 3:00,40383,713,36404,17,7822,1.43,355843,11.35,0
5/17/15 4:00,32867,609,28736,24,6612,1.76,293235,11.21,0
5/17/15 5:00,27280,497,23779,14,5580,1.78,245109,11.13,0
5/17/15 6:00,23047,410,20300,14,5046,1.8,205260,11.23,0
5/17/15 7:00,19884,392,17528,12,4491,1.92,177844,11.18,0
5/17/15 8:00,17641,359,15442,15,3960,1.83,160300,11.00,0
5/17/15 9:00,14436,278,12833,6,3413,1.84,129223,11.17,0
5/17/15 10:00,14881,268,13410,9,3332,1.7,126555,11.76,0
5/17/15 11:00,19655,363,17150,11,4395,1.96,165961,11.84,0
5/17/15 12:00,26333,505,23728,27,5941,1.74,220804,11.93,0
5/17/15 13:00,31513,600,28185,27,7406,1.79,261779,12.04,0
5/17/15 14:00,32764,691,29432,20,8359,1.76,277534,11.81,0
5/17/15 15:00,31915,601,29223,21,7871,1.68,271680,11.75,0
5/17/15 16:00,30389,535,27914,23,7164,1.71,264003,11.51,0
5/17/15 17:00,27508,555,24194,16,6562,1.76,241563,11.39,0
5/17/15 18:00,34616,711,30934,33,10204,1.63,310559,11.15,0
5/17/15 19:00,30211,569,26819,26,8919,1.7,272724,11.08,0
5/17/15 20:00,30600,570,27571,12,8146,1.58,266909,11.46,0
5/17/15 21:00,28846,616,25635,19,7720,1.56,249480,11.56,0
5/17/15 22:00,36941,690,33581,21,11255,1.59,328343,11.25,0
5/17/15 23:00,32087,628,29408,18,9241,1.62,280427,11.44,0
5/18/15 0:00,30887,556,27582,19,9004,1.6,274979,11.23,0
5/18/15 1:00,29194,494,26534,15,8145,1.51,257113,11.35,0
5/18/15 2:00,28352,492,25052,17,7906,1.59,249943,11.34,0
5/18/15 3:00,30004,499,26865,24,7336,1.62,261444,11.48,0
5/18/15 4:00,23093,390,20712,13,6771,1.52,208198,11.09,0
5/18/15 5:00,18744,352,16431,11,4771,1.66,173123,10.83,0
5/18/15 6:00,15452,287,13595,6,3969,1.68,139382,11.09,0
5/18/15 7:00,12704,219,11104,14,3423,1.66,117467,10.81,0
5/18/15 8:00,11113,203,9795,12,2869,1.58,102723,10.82,0
5/18/15 9:00,11220,198,9941,5,2715,1.52,101701,11.03,0
5/18/15 10:00,14280,248,12983,13,3355,1.49,125359,11.39,0
5/18/15 11:00,19861,368,17706,11,3556,1.53,146020,13.60,0
5/18/15 12:00,23806,441,21551,19,5684,1.52,201171,11.83,0
5/18/15 13:00,36725,817,30034,23,10472,1.68,364172,10.08,1
5/18/15 14:00,34313,793,28002,26,9840,1.77,327309,10.48,0
5/18/15 15:00,54812,941,47601,34,15445,1.5,553077,9.91,1
5/18/15 16:00,49948,1006,44349,25,14405,1.69,495379,10.08,0
5/18/15 17:00,48022,884,43250,27,13153,1.62,473977,10.13,0
5/18/15 18:00,47826,855,42220,18,13024,1.56,489656,9.77,0
5/18/15 19:00,41150,721,36749,27,11416,1.71,426445,9.65,0
5/18/15 20:00,40177,703,35067,18,11120,1.71,408805,9.83,0
5/18/15 21:00,38314,724,33596,20,10639,1.78,392228,9.77,0
5/18/15 22:00,36322,715,31774,20,9725,1.73,380549,9.54,0
5/18/15 23:00,35530,701,31622,22,9311,1.67,371663,9.56,0
5/19/15 0:00,44946,730,39840,17,10894,1.56,413057,10.88,0
5/19/15 1:00,41787,708,37140,23,10143,1.64,399916,10.45,0
5/19/15 2:00,42241,746,38529,23,9351,1.56,392345,10.77,0
5/19/15 3:00,54353,946,48607,25,15168,1.53,544935,9.97,0
5/19/15 4:00,41910,717,37462,26,12129,1.77,419246,10.00,0
5/19/15 5:00,31905,604,27782,20,8890,1.87,331878,9.61,0
5/19/15 6:00,25399,462,22074,13,6872,1.9,272882,9.31,0
5/19/15 7:00,20457,334,17692,9,5553,1.87,212518,9.63,0
5/19/15 8:00,16991,274,14677,7,4593,1.89,174383,9.74,0
5/19/15 9:00,16528,274,14619,7,4209,1.85,165575,9.98,0
5/19/15 10:00,21868,353,19620,8,5520,1.59,210647,10.38,0
5/19/15 11:00,28543,424,25692,20,7234,1.69,287086,9.94,0
5/19/15 12:00,33069,563,29965,22,8758,1.68,334679,9.88,0
5/19/15 13:00,44916,1025,36967,26,13832,1.74,478034,9.40,0
5/19/15 14:00,41342,952,34983,37,12335,1.85,444498,9.30,0
5/19/15 15:00,66382,1289,54426,31,11062,1.39,673846,9.85,1
5/19/15 16:00,74668,1373,62916,30,11247,1.49,765059,9.76,0
5/19/15 17:00,70923,1295,59240,32,11576,1.55,712765,9.95,0
5/19/15 18:00,59587,1054,50096,28,10041,1.56,613534,9.71,0
5/19/15 19:00,54008,949,45657,30,8947,1.67,553241,9.76,0
5/19/15 20:00,57786,1012,49055,31,11567,1.53,601978,9.60,0
5/19/15 21:00,53122,931,45827,37,10200,1.58,560952,9.47,0
5/19/15 22:00,50070,854,43201,26,9249,1.53,514111,9.74,0
5/19/15 23:00,47250,838,41402,23,8208,1.53,474675,9.95,0
5/20/15 0:00,45967,832,40012,26,7844,1.46,441334,10.42,0
5/20/15 1:00,44830,808,37951,23,7689,1.42,424688,10.56,0
5/20/15 2:00,43304,730,37620,25,7561,1.45,398700,10.86,0
5/20/15 3:00,37102,671,31935,16,6437,1.49,357982,10.36,0
5/20/15 4:00,31314,492,26625,19,5537,1.78,292007,10.72,0
5/20/15 5:00,27291,481,23416,8,4581,1.76,255449,10.68,0
5/20/15 6:00,24986,386,21924,4,3944,1.51,234646,10.65,0
5/20/15 7:00,20092,283,17253,10,3295,1.5,192410,10.44,0
5/20/15 8:00,17683,259,15530,6,3141,1.53,173330,10.20,0
5/20/15 9:00,20203,266,17872,8,4113,1.45,199310,10.14,0
5/20/15 10:00,23506,313,20991,14,4366,1.43,224850,10.45,0
5/20/15 11:00,30692,450,27437,16,5530,1.34,293892,10.44,0
5/20/15 12:00,37068,472,33243,17,6621,1.28,363969,10.18,0
5/20/15 13:00,48422,767,39008,27,8178,1.59,499208,9.70,0
5/20/15 14:00,43413,630,36702,17,7464,1.61,481955,9.01,0
5/20/15 15:00,36413,601,29903,21,6471,1.62,399124,9.12,0
5/20/15 16:00,37611,631,30809,18,6589,1.64,410164,9.17,0
5/20/15 17:00,43111,669,36103,22,6252,1.63,458969,9.39,0
5/20/15 18:00,57750,978,50347,23,6718,1.58,582864,9.91,0
5/20/15 19:00,49343,968,44025,20,6354,1.56,498803,9.89,0
5/20/15 20:00,46721,913,41556,17,6605,1.69,470440,9.93,0
5/20/15 21:00,43256,839,37188,19,6367,1.73,413036,10.47,0
5/20/15 22:00,45359,830,41226,25,5623,1.77,392001,11.57,0
5/20/15 23:00,49839,1089,44746,30,6250,1.63,431571,11.55,0
5/21/15 0:00,48928,1161,44043,30,6290,1.64,421419,11.61,0
5/21/15 1:00,47322,1040,42707,32,6263,1.57,406053,11.65,0
5/21/15 2:00,44096,992,38655,30,5834,1.61,368260,11.97,0
5/21/15 3:00,39902,835,35798,27,5200,1.84,336051,11.87,0
5/21/15 4:00,30609,684,27368,20,3989,1.91,259983,11.77,0
5/21/15 5:00,25171,556,22333,18,3499,1.93,218736,11.51,0
5/21/15 6:00,20365,439,17917,14,2848,1.86,168756,12.07,0
5/21/15 7:00,16236,356,14357,16,2289,1.99,132808,12.23,0
5/21/15 8:00,13730,279,12112,5,1972,1.94,114560,11.98,0
5/21/15 9:00,14180,263,12534,13,2060,1.84,118379,11.98,0
5/21/15 10:00,19575,374,17273,13,3441,1.68,167022,11.72,0
5/21/15 11:00,26972,459,23929,16,5445,1.57,241595,11.16,0
5/21/15 12:00,35120,534,30914,21,7983,1.43,348561,10.08,0
5/21/15 13:00,43939,896,36834,30,11308,1.49,477163,9.21,0
5/21/15 14:00,46948,926,41163,38,11494,1.45,500360,9.38,0
5/21/15 15:00,62359,1095,54551,38,11651,1.52,608356,10.25,0
5/21/15 16:00,65944,1261,56125,32,11664,1.43,632651,10.42,0
5/21/15 17:00,61796,1145,54170,51,10010,1.5,585649,10.55,0
5/21/15 18:00,70516,1215,61204,37,8809,1.38,645799,10.92,0
5/21/15 19:00,63841,1157,54856,35,7776,1.55,567874,11.24,0
5/21/15 20:00,63420,1062,54605,25,7251,1.5,537776,11.79,0
5/21/15 21:00,64039,1233,56226,37,6541,1.52,540871,11.84,0
5/21/15 22:00,63148,1299,54474,28,7950,1.55,517593,12.20,0
5/21/15 23:00,56099,1216,49311,19,6225,1.51,449517,12.48,0
5/22/15 0:00,56381,1117,49899,24,6604,1.43,435525,12.95,0
5/22/15 1:00,58706,1131,51945,42,7810,1.5,452766,12.97,0
5/22/15 2:00,55240,1244,48636,35,6612,1.57,419973,13.15,0
5/22/15 3:00,52594,1000,46784,24,5199,1.55,399954,13.15,0
5/22/15 4:00,42837,895,36910,13,3868,1.59,326210,13.13,0
5/22/15 5:00,35399,730,30587,22,3632,1.67,286264,12.37,0
5/22/15 6:00,28748,587,24970,17,2790,1.71,221464,12.98,0
5/22/15 7:00,22821,468,19723,7,2141,1.8,171463,13.31,0
5/22/15 8:00,19539,399,17003,8,1960,1.64,154380,12.66,0
5/22/15 9:00,20214,373,17842,7,1983,1.65,156461,12.92,0
5/22/15 10:00,26811,466,23571,13,2585,1.66,203468,13.18,0
5/22/15 11:00,32876,634,28904,21,2935,1.55,233086,14.10,0
5/22/15 12:00,40236,745,35806,19,4863,1.46,330891,12.16,0
5/22/15 13:00,55430,1121,46911,34,7327,1.55,503295,11.01,0
5/22/15 14:00,49550,1092,42891,32,7466,1.65,458711,10.80,0
5/22/15 15:00,47112,899,41404,25,6997,1.55,445113,10.58,0
5/22/15 16:00,48296,1035,41362,39,7583,1.67,476079,10.14,0
5/22/15 17:00,52537,1091,45141,25,7175,1.54,506827,10.37,0
5/22/15 18:00,45361,918,38053,30,4858,1.79,422522,10.74,0
5/22/15 19:00,39926,792,33721,32,3534,1.78,354514,11.26,0
5/22/15 20:00,51644,915,44816,16,4367,1.73,446030,11.58,0
5/22/15 21:00,56912,1046,50060,25,6163,1.84,482390,11.80,0
5/22/15 22:00,50014,945,43647,25,6024,1.78,428827,11.66,0
5/22/15 23:00,48561,890,42707,27,6756,1.67,395017,12.29,0
5/23/15 0:00,47167,855,41678,25,6083,1.57,377268,12.50,0
5/23/15 1:00,46516,863,39829,11,5661,1.54,365892,12.71,0
5/23/15 2:00,44686,859,38331,18,5379,1.61,349754,12.78,0
5/23/15 3:00,45149,939,38804,12,6000,1.69,354898,12.72,0
5/23/15 4:00,36832,714,31567,13,5151,1.71,290568,12.68,0
5/23/15 5:00,30533,566,25769,13,4508,1.93,244243,12.50,0
5/23/15 6:00,24924,465,21641,16,3680,1.97,226654,11.00,0
5/23/15 7:00,20963,433,18070,10,3007,2.01,166942,12.56,0
5/23/15 8:00,17938,327,15253,13,2661,2.12,144940,12.38,0
5/23/15 9:00,16308,315,13982,9,2388,1.96,136007,11.99,0
5/23/15 10:00,19675,372,16748,8,2712,1.66,164888,11.93,0
5/23/15 11:00,26431,478,22617,12,3754,1.59,223040,11.85,0
5/23/15 12:00,35817,611,31113,19,4740,1.53,294904,12.15,0
5/23/15 13:00,46418,847,41290,23,5607,1.65,374934,12.38,0
5/23/15 14:00,45740,876,38751,30,5613,1.58,370745,12.34,0
5/23/15 15:00,44296,844,38624,24,5973,1.61,368391,12.02,0
5/23/15 16:00,39195,736,34664,21,5465,1.65,328694,11.92,0
5/23/15 17:00,36304,724,31643,25,4850,1.58,301392,12.05,0
5/23/15 18:00,48066,884,42976,25,4591,1.6,379961,12.65,0
5/23/15 19:00,42075,747,36796,23,4019,1.68,333089,12.63,0
5/23/15 20:00,40663,727,35385,23,4127,1.64,324247,12.54,0
5/23/15 21:00,39805,696,34557,22,4279,1.68,318786,12.49,0
5/23/15 22:00,39228,684,34368,19,5158,1.65,323002,12.14,0
5/23/15 23:00,36307,648,32347,21,4760,1.58,297707,12.20,0
5/24/15 0:00,45971,777,41437,26,8164,1.42,384508,11.96,0
5/24/15 1:00,41285,721,35914,20,6482,1.41,336053,12.29,0
5/24/15 2:00,40229,754,36184,25,6448,1.52,334253,12.04,0
5/24/15 3:00,50302,752,45210,18,9654,1.46,416491,12.08,0
5/24/15 4:00,41729,691,36778,20,8347,1.68,343987,12.13,0
5/24/15 5:00,33675,513,29270,12,6852,1.8,278530,12.09,0
5/24/15 6:00,28976,485,25577,10,5685,1.87,233329,12.42,0
5/24/15 7:00,26333,426,23462,15,5564,1.88,217357,12.12,0
5/24/15 8:00,24105,372,21009,2,5151,1.93,199750,12.07,0
5/24/15 9:00,22054,319,19820,13,4669,1.67,184686,11.94,0
5/24/15 10:00,23977,353,21150,16,4898,1.68,200592,11.95,0
5/24/15 11:00,29935,443,26554,13,6288,1.63,246415,12.15,0
5/24/15 12:00,41686,630,37015,19,8401,1.62,336640,12.38,0
5/24/15 13:00,52225,821,47212,28,10863,1.66,422380,12.36,0
5/24/15 14:00,51763,832,47197,36,10947,1.66,417103,12.41,0
5/24/15 15:00,63407,1348,56033,35,18614,1.55,557242,11.38,0
5/24/15 16:00,61312,1206,55657,33,17032,1.67,527203,11.63,0
5/24/15 17:00,52338,1089,47890,28,13874,1.67,449496,11.64,0
5/24/15 18:00,69323,1213,62253,46,23706,1.33,641103,10.81,0
5/24/15 19:00,61076,1039,55382,31,20426,1.44,574377,10.63,0
5/24/15 20:00,67222,1201,61366,23,18157,1.32,595930,11.28,0
5/24/15 21:00,58457,1065,53088,24,16203,1.4,510555,11.45,0
5/24/15 22:00,57262,1067,51579,27,15540,1.44,506928,11.30,0
5/24/15 23:00,51001,950,45791,30,13365,1.39,450817,11.31,0
5/25/15 0:00,58101,1012,51676,20,13825,1.37,504933,11.51,0
5/25/15 1:00,55124,1041,49354,22,12437,1.38,472847,11.66,0
5/25/15 2:00,52752,891,47657,23,11623,1.39,444245,11.87,0
5/25/15 3:00,54856,930,48851,24,10642,1.43,441450,12.43,0
5/25/15 4:00,43739,790,38666,24,9087,1.5,358887,12.19,0
5/25/15 5:00,36918,590,32623,15,7765,1.6,308929,11.95,0
5/25/15 6:00,31347,498,27897,20,7114,1.57,265117,11.82,0
5/25/15 7:00,27420,424,24339,10,6414,1.65,234892,11.67,0
5/25/15 8:00,24828,453,22016,13,5952,1.68,216798,11.45,0
5/25/15 9:00,22976,341,20286,18,5510,1.6,203093,11.31,0
5/25/15 10:00,24923,428,21940,11,5712,1.64,215353,11.57,0
5/25/15 11:00,32200,505,28730,6,7163,1.56,270119,11.92,0
5/25/15 12:00,42404,697,38487,27,9984,1.41,352473,12.03,0
5/25/15 13:00,56416,1028,49200,29,14115,1.71,485814,11.61,0
5/25/15 14:00,56707,1098,49467,21,14259,1.82,489603,11.58,0
5/25/15 15:00,55996,1148,49440,31,13678,1.71,483030,11.59,0
5/25/15 16:00,50708,1074,44198,26,12524,1.8,443360,11.44,0
5/25/15 17:00,44633,932,38186,21,10572,1.79,386333,11.55,0
5/25/15 18:00,44128,857,38634,22,9660,1.73,391794,11.26,0
5/25/15 19:00,43068,844,37630,28,8624,1.85,386201,11.15,0
5/25/15 20:00,54155,1190,48060,29,8166,1.48,442627,12.23,0
5/25/15 21:00,49270,1004,44507,36,7647,1.54,424505,11.61,0
5/25/15 22:00,59359,1239,53660,25,7218,1.55,467002,12.71,0
5/25/15 23:00,50389,1005,45554,19,6814,1.5,390999,12.89,0
5/26/15 0:00,70083,1367,63228,25,7536,1.24,553750,12.66,0
